"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD"
"04/22/2012","15","BOYACA","15377","LABRANZAGRANDE","1"
"04/21/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/21/2012","81","ARAUCA","81001","ARAUCA","1"
"04/20/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/20/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"04/20/2012","50","META","50001","VILLAVICENCIO","1"
"04/20/2012","50","META","50001","VILLAVICENCIO","1"
"04/20/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/19/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/19/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"04/19/2012","20","CESAR","20001","VALLEDUPAR","1"
"04/19/2012","15","BOYACA","15759","SOGAMOSO","1"
"04/19/2012","05","ANTIOQUIA","05686","SANTA ROSA DE OSOS","1"
"04/18/2012","15","BOYACA","15001","TUNJA","1"
"04/18/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2012","73","TOLIMA","73001","IBAGUE","1"
"04/18/2012","41","HUILA","41001","NEIVA","1"
"04/18/2012","25","CUNDINAMARCA","25290","FUSAGASUGA","1"
"04/18/2012","25","CUNDINAMARCA","25851","UTICA","1"
"04/18/2012","66","RISARALDA","66001","PEREIRA","1"
"04/18/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/17/2012","19","CAUCA","19001","POPAYAN","1"
"04/17/2012","50","META","50606","RESTREPO","1"
"04/17/2012","68","SANTANDER","68679","SAN GIL","1"
"04/17/2012","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/16/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/16/2012","23","CORDOBA","23555","PLANETA RICA","1"
"04/16/2012","76","VALLE DEL CAUCA","76130","CANDELARIA","1"
"04/16/2012","50","META","50006","ACACIAS","1"
"04/16/2012","81","ARAUCA","81591","PUERTO RONDON","1"
"04/15/2012","17","CALDAS","17001","MANIZALES","1"
"04/15/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/15/2012","15","BOYACA","15759","SOGAMOSO","1"
"04/15/2012","76","VALLE DEL CAUCA","76147","CARTAGO","1"
"04/15/2012","68","SANTANDER","68547","PIEDECUESTA","1"
"04/14/2012","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"04/14/2012","05","ANTIOQUIA","05088","BELLO","1"
"04/14/2012","85","CASANARE","85225","NUNCHIA","1"
"04/14/2012","85","CASANARE","85250","PAZ DE ARIPORO","1"
"04/14/2012","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/14/2012","52","NARIÑO","52001","PASTO","1"
"04/14/2012","81","ARAUCA","81001","ARAUCA","1"
"04/14/2012","20","CESAR","20001","VALLEDUPAR","1"
"04/13/2012","05","ANTIOQUIA","05360","ITAGUI","1"
"04/13/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"04/13/2012","68","SANTANDER","68307","GIRON","1"
"04/13/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"04/13/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/13/2012","88","SAN ANDRES ISLAS","88001","SAN ANDRES","1"
"04/13/2012","88","SAN ANDRES ISLAS","88001","SAN ANDRES","1"
"04/13/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/13/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"04/12/2012","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/12/2012","81","ARAUCA","81001","ARAUCA","1"
"04/12/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/12/2012","50","META","50150","CASTILLA LA NUEVA","1"
"04/12/2012","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/11/2012","85","CASANARE","85001","YOPAL","1"
"04/11/2012","68","SANTANDER","68755","SOCORRO","1"
"04/11/2012","27","CHOCO","27001","QUIBDO","1"
"04/11/2012","68","SANTANDER","68001","BUCARAMANGA","1"
"04/11/2012","41","HUILA","41001","NEIVA","1"
"04/10/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/10/2012","73","TOLIMA","73268","ESPINAL","1"
"04/10/2012","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"04/10/2012","52","NARIÑO","52001","PASTO","1"
"04/10/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"04/10/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/10/2012","50","META","50001","VILLAVICENCIO","1"
"04/10/2012","81","ARAUCA","81001","ARAUCA","1"
"04/10/2012","52","NARIÑO","52001","PASTO","1"
"04/09/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"04/09/2012","44","LA GUAJIRA","44430","MAICAO","1"
"04/09/2012","50","META","50001","VILLAVICENCIO","1"
"04/09/2012","50","META","50001","VILLAVICENCIO","1"
"04/09/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/09/2012","17","CALDAS","17001","MANIZALES","1"
"04/08/2012","76","VALLE DEL CAUCA","76563","PRADERA","1"
"04/08/2012","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/08/2012","70","SUCRE","70001","SINCELEJO","1"
"04/08/2012","20","CESAR","20621","LA PAZ","1"
"04/08/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/07/2012","17","CALDAS","17001","MANIZALES","1"
"04/07/2012","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/06/2012","18","CAQUETA","18001","FLORENCIA","1"
"04/06/2012","52","NARIÑO","52612","RICAURTE","1"
"04/06/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/05/2012","50","META","50001","VILLAVICENCIO","1"
"04/05/2012","05","ANTIOQUIA","05591","PUERTO TRIUNFO","1"
"04/05/2012","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/05/2012","20","CESAR","20001","VALLEDUPAR","1"
"04/05/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/04/2012","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/04/2012","50","META","50318","GUAMAL","1"
"04/03/2012","50","META","50001","VILLAVICENCIO","1"
"04/03/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/03/2012","50","META","50001","VILLAVICENCIO","1"
"04/03/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"04/02/2012","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/02/2012","81","ARAUCA","81001","ARAUCA","1"
"04/02/2012","76","VALLE DEL CAUCA","76834","TULUA","1"
"04/02/2012","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/02/2012","85","CASANARE","85125","HATO COROZAL","1"
"04/02/2012","85","CASANARE","85001","YOPAL","1"
"04/02/2012","73","TOLIMA","73168","CHAPARRAL","1"
"04/02/2012","63","QUINDIO","63001","ARMENIA","1"
"04/02/2012","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"04/02/2012","05","ANTIOQUIA","05376","LA CEJA","1"
"04/02/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"04/02/2012","85","CASANARE","85225","NUNCHIA","1"
"04/02/2012","17","CALDAS","17001","MANIZALES","1"
"04/02/2012","50","META","50313","GRANADA","1"
"04/02/2012","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/01/2012","05","ANTIOQUIA","05615","RIONEGRO","1"
"03/31/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/31/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"03/31/2012","05","ANTIOQUIA","05679","SANTA BARBARA","1"
"03/31/2012","05","ANTIOQUIA","05360","ITAGUI","1"
"03/31/2012","05","ANTIOQUIA","05360","ITAGUI","1"
"03/31/2012","20","CESAR","20001","VALLEDUPAR","1"
"03/30/2012","68","SANTANDER","68081","BARRANCABERMEJA","1"
"03/30/2012","20","CESAR","20001","VALLEDUPAR","1"
"03/30/2012","66","RISARALDA","66001","PEREIRA","1"
"03/30/2012","68","SANTANDER","68307","GIRON","1"
"03/30/2012","68","SANTANDER","68276","FLORIDABLANCA","1"
"03/30/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/30/2012","41","HUILA","41020","ALGECIRAS","1"
"03/30/2012","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"03/29/2012","27","CHOCO","27001","QUIBDO","1"
"03/29/2012","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"03/29/2012","47","MAGDALENA","47189","CIENAGA","1"
"03/29/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/29/2012","25","CUNDINAMARCA","25295","GACHANCIPA","1"
"03/29/2012","50","META","50683","SAN JUAN DE ARAMA","1"
"03/29/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/29/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/28/2012","52","NARIÑO","52540","POLICARPA","1"
"03/28/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/28/2012","05","ANTIOQUIA","05400","LA UNION","1"
"03/28/2012","68","SANTANDER","68276","FLORIDABLANCA","1"
"03/27/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"03/27/2012","25","CUNDINAMARCA","25322","GUASCA","1"
"03/27/2012","63","QUINDIO","63302","GENOVA","1"
"03/27/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/27/2012","15","BOYACA","15097","BOAVITA","1"
"03/26/2012","15","BOYACA","15759","SOGAMOSO","1"
"03/26/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"03/26/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/26/2012","19","CAUCA","19001","POPAYAN","1"
"03/26/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/26/2012","66","RISARALDA","66170","DOSQUEBRADAS","1"
"03/25/2012","50","META","50568","PUERTO GAITAN","1"
"03/25/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/25/2012","05","ANTIOQUIA","05887","YARUMAL","1"
"03/25/2012","13","BOLIVAR","13430","MAGANGUE","1"
"03/25/2012","15","BOYACA","15001","TUNJA","1"
"03/24/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/24/2012","50","META","50251","EL CASTILLO","1"
"03/24/2012","15","BOYACA","15215","CORRALES","1"
"03/23/2012","05","ANTIOQUIA","05088","BELLO","1"
"03/23/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/23/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/23/2012","05","ANTIOQUIA","05360","ITAGUI","1"
"03/23/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/23/2012","15","BOYACA","15097","BOAVITA","1"
"03/23/2012","15","BOYACA","15599","RAMIRIQUI","1"
"03/22/2012","27","CHOCO","27001","QUIBDO","1"
"03/22/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/22/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/22/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/22/2012","05","ANTIOQUIA","05360","ITAGUI","1"
"03/22/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/22/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/21/2012","19","CAUCA","19001","POPAYAN","1"
"03/21/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/21/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/21/2012","23","CORDOBA","23417","LORICA","1"
"03/21/2012","68","SANTANDER","68385","LANDAZURI","1"
"03/20/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"03/20/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/20/2012","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"03/20/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"03/20/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"03/20/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/20/2012","68","SANTANDER","68001","BUCARAMANGA","1"
"03/19/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/19/2012","13","BOLIVAR","13683","SANTA ROSA","1"
"03/19/2012","19","CAUCA","19001","POPAYAN","1"
"03/19/2012","85","CASANARE","85250","PAZ DE ARIPORO","1"
"03/19/2012","81","ARAUCA","81001","ARAUCA","1"
"03/19/2012","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"03/18/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/18/2012","50","META","50006","ACACIAS","1"
"03/18/2012","25","CUNDINAMARCA","25178","CHIPAQUE","1"
"03/18/2012","41","HUILA","41001","NEIVA","1"
"03/17/2012","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"03/17/2012","41","HUILA","41551","PITALITO","1"
"03/17/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/17/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/17/2012","17","CALDAS","17662","SAMANA","1"
"03/17/2012","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"03/17/2012","05","ANTIOQUIA","05266","ENVIGADO","1"
"03/17/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/16/2012","50","META","50001","VILLAVICENCIO","1"
"03/16/2012","81","ARAUCA","81001","ARAUCA","1"
"03/16/2012","66","RISARALDA","66400","LA VIRGINIA","1"
"03/16/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/16/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/16/2012","20","CESAR","20001","VALLEDUPAR","1"
"03/16/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/16/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/16/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/16/2012","17","CALDAS","17442","MARMATO","1"
"03/16/2012","70","SUCRE","70713","SAN ONOFRE","1"
"03/16/2012","23","CORDOBA","23555","PLANETA RICA","1"
"03/16/2012","50","META","50006","ACACIAS","1"
"03/15/2012","73","TOLIMA","73001","IBAGUE","1"
"03/15/2012","23","CORDOBA","23001","MONTERIA","1"
"03/15/2012","54","NORTE DE SANTANDER","54498","OCAÑA","1"
"03/15/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/15/2012","68","SANTANDER","68001","BUCARAMANGA","1"
"03/15/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/15/2012","05","ANTIOQUIA","05002","ABEJORRAL","1"
"03/15/2012","68","SANTANDER","68081","BARRANCABERMEJA","1"
"03/15/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/15/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/15/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/15/2012","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"03/15/2012","50","META","50001","VILLAVICENCIO","1"
"03/15/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/15/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/15/2012","05","ANTIOQUIA","05209","CONCORDIA","1"
"03/15/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/15/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"03/15/2012","19","CAUCA","19473","MORALES","1"
"03/14/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/14/2012","44","LA GUAJIRA","44078","BARRANCAS","1"
"03/14/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"03/14/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/14/2012","23","CORDOBA","23466","MONTELIBANO","1"
"03/14/2012","25","CUNDINAMARCA","25040","ANOLAIMA","1"
"03/14/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/14/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/14/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/14/2012","05","ANTIOQUIA","05308","GIRARDOTA","1"
"03/14/2012","68","SANTANDER","68861","VELEZ","1"
"03/14/2012","50","META","50577","PUERTO LLERAS","1"
"03/14/2012","50","META","50313","GRANADA","1"
"03/14/2012","66","RISARALDA","66170","DOSQUEBRADAS","1"
"03/14/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/13/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/13/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/13/2012","05","ANTIOQUIA","05890","YOLOMBO","1"
"03/12/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/12/2012","85","CASANARE","85250","PAZ DE ARIPORO","1"
"03/12/2012","85","CASANARE","85250","PAZ DE ARIPORO","1"
"03/12/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/12/2012","68","SANTANDER","68081","BARRANCABERMEJA","1"
"03/12/2012","85","CASANARE","85125","HATO COROZAL","1"
"03/12/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/11/2012","52","NARIÑO","52110","BUESACO","1"
"03/11/2012","85","CASANARE","85410","TAURAMENA","1"
"03/11/2012","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"03/10/2012","19","CAUCA","19001","POPAYAN","1"
"03/10/2012","54","NORTE DE SANTANDER","54874","VILLA DEL ROSARIO","1"
"03/10/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/10/2012","23","CORDOBA","23001","MONTERIA","1"
"03/10/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/10/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/09/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"03/09/2012","05","ANTIOQUIA","05266","ENVIGADO","1"
"03/09/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/09/2012","85","CASANARE","85001","YOPAL","1"
"03/09/2012","15","BOYACA","15001","TUNJA","1"
"03/09/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/09/2012","17","CALDAS","17001","MANIZALES","1"
"03/08/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/08/2012","05","ANTIOQUIA","05042","SANTA FE DE ANTIOQUIA","1"
"03/08/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/08/2012","68","SANTANDER","68276","FLORIDABLANCA","1"
"03/08/2012","15","BOYACA","15001","TUNJA","1"
"03/08/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/08/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/08/2012","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"03/08/2012","76","VALLE DEL CAUCA","76147","CARTAGO","1"
"03/08/2012","54","NORTE DE SANTANDER","54874","VILLA DEL ROSARIO","1"
"03/08/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"03/08/2012","50","META","50313","GRANADA","1"
"03/07/2012","66","RISARALDA","66001","PEREIRA","1"
"03/07/2012","05","ANTIOQUIA","05045","APARTADO","1"
"03/07/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/07/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/07/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/07/2012","50","META","50001","VILLAVICENCIO","1"
"03/07/2012","68","SANTANDER","68276","FLORIDABLANCA","1"
"03/06/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/06/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/06/2012","52","NARIÑO","52356","IPIALES","1"
"03/06/2012","66","RISARALDA","66088","BELEN DE UMBRIA","1"
"03/06/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"03/06/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"03/06/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/06/2012","81","ARAUCA","81001","ARAUCA","1"
"03/05/2012","44","LA GUAJIRA","44560","MANAURE","1"
"03/05/2012","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"03/05/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/05/2012","18","CAQUETA","18247","EL DONCELLO","1"
"03/05/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2012","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/05/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"03/05/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/05/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/05/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/05/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/05/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/05/2012","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/05/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/04/2012","15","BOYACA","15542","PESCA","1"
"03/03/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"03/03/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"03/03/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/03/2012","08","ATLANTICO","08001","BARRANQUILLA","1"
"03/03/2012","41","HUILA","41001","NEIVA","1"
"03/02/2012","85","CASANARE","85001","YOPAL","1"
"03/02/2012","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"03/02/2012","41","HUILA","41001","NEIVA","1"
"03/02/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/02/2012","68","SANTANDER","68081","BARRANCABERMEJA","1"
"03/02/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"03/02/2012","81","ARAUCA","81001","ARAUCA","1"
"03/01/2012","76","VALLE DEL CAUCA","76606","RESTREPO","1"
"03/01/2012","85","CASANARE","85410","TAURAMENA","1"
"03/01/2012","05","ANTIOQUIA","05579","PUERTO BERRIO","1"
"03/01/2012","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"03/01/2012","19","CAUCA","19743","SILVIA","1"
"03/01/2012","41","HUILA","41016","AIPE","1"
"03/01/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"03/01/2012","54","NORTE DE SANTANDER","54874","VILLA DEL ROSARIO","1"
"03/01/2012","85","CASANARE","85001","YOPAL","1"
"03/01/2012","81","ARAUCA","81001","ARAUCA","1"
"02/29/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/29/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"02/29/2012","68","SANTANDER","68276","FLORIDABLANCA","1"
"02/29/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/29/2012","18","CAQUETA","18001","FLORENCIA","1"
"02/29/2012","23","CORDOBA","23417","LORICA","1"
"02/29/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/29/2012","25","CUNDINAMARCA","25524","PANDI","1"
"02/29/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/29/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/29/2012","68","SANTANDER","68001","BUCARAMANGA","1"
"02/28/2012","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/28/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/28/2012","08","ATLANTICO","08001","BARRANQUILLA","1"
"02/28/2012","68","SANTANDER","68001","BUCARAMANGA","1"
"02/28/2012","44","LA GUAJIRA","44874","VILLANUEVA","1"
"02/28/2012","85","CASANARE","85139","MANI","1"
"02/28/2012","27","CHOCO","27001","QUIBDO","1"
"02/28/2012","15","BOYACA","15832","TUNUNGUA","1"
"02/28/2012","15","BOYACA","15238","DUITAMA","1"
"02/28/2012","50","META","50001","VILLAVICENCIO","1"
"02/27/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/27/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"02/27/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"02/27/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/27/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/27/2012","44","LA GUAJIRA","44560","MANAURE","1"
"02/27/2012","44","LA GUAJIRA","44560","MANAURE","1"
"02/27/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/27/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2012","44","LA GUAJIRA","44560","MANAURE","1"
"02/27/2012","44","LA GUAJIRA","44560","MANAURE","1"
"02/27/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/27/2012","47","MAGDALENA","47001","SANTA MARTA","1"
"02/27/2012","17","CALDAS","17001","MANIZALES","1"
"02/27/2012","68","SANTANDER","68001","BUCARAMANGA","1"
"02/27/2012","05","ANTIOQUIA","05360","ITAGUI","1"
"02/27/2012","68","SANTANDER","68081","BARRANCABERMEJA","1"
"02/26/2012","41","HUILA","41551","PITALITO","1"
"02/26/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/26/2012","81","ARAUCA","81001","ARAUCA","1"
"02/25/2012","41","HUILA","41001","NEIVA","1"
"02/25/2012","81","ARAUCA","81001","ARAUCA","1"
"02/25/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/25/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/25/2012","44","LA GUAJIRA","44001","RIOHACHA","1"
"02/24/2012","50","META","50001","VILLAVICENCIO","1"
"02/24/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/24/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/24/2012","63","QUINDIO","63130","CALARCA","1"
"02/24/2012","68","SANTANDER","68081","BARRANCABERMEJA","1"
"02/23/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/23/2012","41","HUILA","41551","PITALITO","1"
"02/23/2012","27","CHOCO","27001","QUIBDO","1"
"02/23/2012","05","ANTIOQUIA","05031","AMALFI","1"
"02/23/2012","68","SANTANDER","68547","PIEDECUESTA","1"
"02/23/2012","25","CUNDINAMARCA","25743","SILVANIA","1"
"02/23/2012","68","SANTANDER","68385","LANDAZURI","1"
"02/22/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/22/2012","76","VALLE DEL CAUCA","76001","CALI","1"
"02/22/2012","52","NARIÑO","52001","PASTO","1"
"02/22/2012","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"02/22/2012","50","META","50001","VILLAVICENCIO","1"
"02/22/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
"02/22/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/22/2012","68","SANTANDER","68307","GIRON","1"
"02/22/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/22/2012","73","TOLIMA","73675","SAN ANTONIO","1"
"02/22/2012","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"02/21/2012","68","SANTANDER","68001","BUCARAMANGA","1"
"02/21/2012","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"02/21/2012","41","HUILA","41001","NEIVA","1"
"02/21/2012","85","CASANARE","85230","OROCUE","1"
"02/21/2012","05","ANTIOQUIA","05001","MEDELLIN","1"
